Job Title,Company,Location,Job Link,Employment Type,Compensation,Date Posted
Fullstack .NET Developer London,Nigel Frank International,"London, United Kingdom",https://www.careerjunction.co.za/jobs/view/2340342/fullstack-.net-developer-london-in-london-united-kingdom-at-nigel-frank-international,Permanent Senior position,"£60,000 - £80,000 pa basic salary",28 Oct 2019
Software Engineer Python Elastic Search and Vue,MIT Recruitment,"Cape Town CBD, Western Cape",https://www.careerjunction.co.za/jobs/view/2319257/software-engineer-python-elastic-search-and-vue-in-cape-town-cbd-western-cape,Permanent Intermediate position,Undisclosed cost to company,28 Oct 2019
Software Engineer Team Leader,MIT Recruitment,"Cape Town CBD, Western Cape",https://www.careerjunction.co.za/jobs/view/2326432/software-engineer-team-leader-in-cape-town-cbd-western-cape,Permanent Senior position,Undisclosed cost to company,28 Oct 2019
Software Engineer Team Leader,MIT Recruitment,"Cape Town CBD, Western Cape",https://www.careerjunction.co.za/jobs/view/2321893/software-engineer-team-leader-in-cape-town-cbd-western-cape,Permanent Senior position,Undisclosed cost to company,25 Oct 2019
C# Developer with Python,Nigel Frank International,"Cape Town, Western Cape",https://www.careerjunction.co.za/jobs/view/2339952/c%23-developer-with-python-in-cape-town-western-cape-at-nigel-frank-international,Permanent Senior position,Market Related basic salary plus benefits Neg,25 Oct 2019
Embedded C Software Developer,Datafin Recruitment,"Bellville, Western Cape",https://www.careerjunction.co.za/jobs/view/2339434/embedded-c-software-developer-in-bellville-western-cape-at-datafin-recruitment,Permanent Intermediate position,Market Related cost to company,22 Oct 2019
Lead Software Developer .NET,Nigel Frank International,"Cape Town, Western Cape",https://www.careerjunction.co.za/jobs/view/2339368/lead-software-developer-.net-in-cape-town-western-cape-at-nigel-frank-international,Permanent Senior position,Market Related basic salary Neg,22 Oct 2019
IOS Mobile Developer,MIT Recruitment,"Cape Town CBD, Western Cape",https://www.careerjunction.co.za/jobs/view/2326007/ios-mobile-developer-in-cape-town-cbd-western-cape,Permanent Senior position,Undisclosed cost to company,22 Oct 2019
Disabled Software Engineer,Mediro Application Consulting,"Foreshore, Western Cape",https://www.careerjunction.co.za/jobs/view/2339324/disabled-software-engineer-in-foreshore-western-cape,Permanent Specialist position,Undisclosed cost to company,22 Oct 2019
Software Engineer Ruby on Rails,Datafin Recruitment,Western Cape,https://www.careerjunction.co.za/jobs/view/2339307/software-engineer-ruby-on-rails-in-western-cape-at-datafin-recruitment,Permanent Intermediate position,Market Related basic salary,22 Oct 2019
Senior Software Developer C# PHP,Datafin Recruitment,Western Cape,https://www.careerjunction.co.za/jobs/view/2339304/senior-software-developer-c%23-php-in-western-cape-at-datafin-recruitment,Permanent Intermediate position,Market Related basic salary,22 Oct 2019
.NET & VB6 Developer,Praesignis (Pty) LTD,"JHB - Central, Gauteng",https://www.careerjunction.co.za/jobs/view/2339295/.net-vb6-developer-in-jhb-central-gauteng,Contract Senior position,Market Related commission only,22 Oct 2019
Splunk Developer,Mediro Application Consulting,"Rosslyn, Gauteng",https://www.careerjunction.co.za/jobs/view/2339281/splunk-developer-in-rosslyn-gauteng,Contract Specialist position,Undisclosed basic salary,22 Oct 2019
Full Stack Developer,Quiglies Solutions,"Cape Town Region, Western Cape",https://www.careerjunction.co.za/jobs/view/2339068/full-stack-developer-in-cape-town-region-western-cape,Permanent Intermediate EE position,Undisclosed cost to company,21 Oct 2019
Retail IT Integration Developer,Quiglies Solutions,"Victoria and Alfred Waterfront, Western Cape",https://www.careerjunction.co.za/jobs/view/2320137/retail-it-integration-developer-in-victoria-and-alfred-waterfront-western-cape,Permanent Intermediate position,Undisclosed cost to company,21 Oct 2019
Lead Software Developer .NET,Nigel Frank International,"Cape Town, Western Cape",https://www.careerjunction.co.za/jobs/view/2338996/lead-software-developer-.net-in-cape-town-western-cape-at-nigel-frank-international,Permanent Senior position,Market Related basic salary Neg,20 Oct 2019
Full-Stack .NET Developer,Nigel Frank International,"Cape Town, Western Cape",https://www.careerjunction.co.za/jobs/view/2338983/full-stack-.net-developer-in-cape-town-western-cape-at-nigel-frank-international,Permanent Intermediate position,Market Related basic salary Neg,19 Oct 2019
Javascript Developer,Parvana,"Cape Town Region, Western Cape",https://www.careerjunction.co.za/jobs/view/2288982/javascript-developer-in-cape-town-region-western-cape-at-parvana,Permanent Senior position,Market Related cost to company Neg,18 Oct 2019
Developer .NET,Parvana,"Cape Town Region, Western Cape",https://www.careerjunction.co.za/jobs/view/2312221/developer-.net-in-cape-town-region-western-cape-at-parvana,Permanent Senior position,Market Related cost to company Neg,18 Oct 2019
Full-Stack .NET Developer,Nigel Frank International,"Cape Town, Western Cape",https://www.careerjunction.co.za/jobs/view/2338325/full-stack-.net-developer-in-cape-town-western-cape-at-nigel-frank-international,Permanent Intermediate position,Market Related basic salary Neg,16 Oct 2019
Full-Stack Developer,MIT Recruitment,"Rondebosch, Western Cape",https://www.careerjunction.co.za/jobs/view/2312768/full-stack-developer-in-rondebosch-western-cape,Permanent Senior position,Undisclosed cost to company,15 Oct 2019
Android Mobile Developer,MIT Recruitment,"Cape Town CBD, Western Cape",https://www.careerjunction.co.za/jobs/view/2326433/android-mobile-developer-in-cape-town-cbd-western-cape,Permanent Intermediate position,Undisclosed cost to company,15 Oct 2019
Full Stack .NET Engineer,MIT Recruitment,"Bellville, Western Cape",https://www.careerjunction.co.za/jobs/view/2322579/full-stack-.net-engineer-in-bellville-western-cape,Permanent Senior position,Undisclosed cost to company,15 Oct 2019
Software Engineer Machine Learning,MIT Recruitment,"Cape Town CBD, Western Cape",https://www.careerjunction.co.za/jobs/view/2322608/software-engineer-machine-learning-in-cape-town-cbd-western-cape,Permanent Senior position,Undisclosed cost to company,15 Oct 2019
Senior Software Development Engineer Python Java,MIT Recruitment,"Cape Town CBD, Western Cape",https://www.careerjunction.co.za/jobs/view/2331692/senior-software-development-engineer-python-java-in-cape-town-cbd-western-cape,Permanent Senior position,Undisclosed cost to company,15 Oct 2019
Devops Engineer,MIT Recruitment,"Cape Town CBD, Western Cape",https://www.careerjunction.co.za/jobs/view/2331696/devops-engineer-in-cape-town-cbd-western-cape,Permanent Senior position,Undisclosed cost to company,15 Oct 2019
Full Stack Mobile Developer JNR Mid Degreed,Progressive-Edge,"Stellenbosch, Western Cape",https://www.careerjunction.co.za/jobs/view/2324300/full-stack-mobile-developer-jnr-mid-degreed-in-stellenbosch-western-cape,Permanent Intermediate position,Undisclosed cost to company,14 Oct 2019
.NET Developer Mid & SNR Spatial Ing Systems,Progressive-Edge,"Pinelands, Western Cape",https://www.careerjunction.co.za/jobs/view/2324272/.net-developer-mid-snr-spatial-ing-systems-in-pinelands-western-cape,Permanent Intermediate position,"R40,000 - R65,000 pm cost to company",14 Oct 2019
Full-Stack .NET Developer,Nigel Frank International,"Cape Town, Western Cape",https://www.careerjunction.co.za/jobs/view/2337642/full-stack-.net-developer-in-cape-town-western-cape-at-nigel-frank-international,Permanent Intermediate position,Market Related basic salary Neg,12 Oct 2019
iOS Developer Engineer,KingsleyIrons Recruitment,"Johannesburg, Gauteng",https://www.careerjunction.co.za/jobs/view/2336765/ios-developer-engineer-in-johannesburg-gauteng-at-kingsleyirons-recruitment,Permanent Intermediate position,"R800,000 - R1,000,000 pa cost to company",08 Oct 2019
Angular Developer CH460,Capital H Staffing,"Somerset West NU, Western Cape",https://www.careerjunction.co.za/jobs/view/2323266/angular-developer-ch460-in-somerset-west-nu-western-cape,Permanent Specialist position,Undisclosed cost to company,08 Oct 2019
Full Stack Developer,Saongroup,"Observatory, Western Cape",https://www.careerjunction.co.za/jobs/view/2320662/full-stack-developer-in-observatory-western-cape-at-saongroup,Permanent Senior position,Undisclosed cost to company,08 Nov 2019
Server and Network Systems Engineer,Recru-it,"Tshwane (Pretoria), Gauteng",https://www.careerjunction.co.za/jobs/view/2342519/server-and-network-systems-engineer-in-tshwane-pretoria-gauteng,Contract Senior position,Market Related basic salary,08 Nov 2019
IT Risk & Security Specialist,Adcorp,"Cape Town, Western Cape",https://www.careerjunction.co.za/jobs/view/2342303/it-risk-security-specialist-in-cape-town-western-cape-at-adcorp,Permanent Senior position,Market Related cost to company Neg,07 Nov 2019
Solution Architect Digital Marketing,Adcorp,"Cape Town, Western Cape",https://www.careerjunction.co.za/jobs/view/2342259/solution-architect-digital-marketing-in-cape-town-western-cape-at-adcorp,Permanent Senior position,Market Related cost to company incl benefits Neg,07 Nov 2019
ETL Developer,Nigel Frank International,"Cape Town, Western Cape",https://www.careerjunction.co.za/jobs/view/2342233/etl-developer-in-cape-town-western-cape-at-nigel-frank-international,Permanent Intermediate position,Market Related cost to company incl benefits Neg,06 Nov 2019
Senior Java Developer,Reverside,"Midrand, Gauteng",https://www.careerjunction.co.za/jobs/view/2342143/senior-java-developer-in-midrand-gauteng-at-reverside,Permanent Senior position,Market Related cost to company,06 Nov 2019
Business Architect,Datonomy Solutions,"Pinelands, KwaZulu-Natal",https://www.careerjunction.co.za/jobs/view/2342131/business-architect-in-pinelands-kwazulu-natal-at-datonomy-solutions,Contract Intermediate position,Market Related cost to company,06 Nov 2019
Senior Microsoft Support Engineer,Recru-it,"CPT - Southern Suburbs, Western Cape",https://www.careerjunction.co.za/jobs/view/2342074/senior-microsoft-support-engineer-in-cpt-southern-suburbs-western-cape,Permanent Senior position,Market Related cost to company,06 Nov 2019
Java Developer Intermediate,Parvana,"Cape Town Region, Western Cape",https://www.careerjunction.co.za/jobs/view/2316183/java-developer-intermediate-in-cape-town-region-western-cape-at-parvana,Permanent Intermediate position,Market Related cost to company Neg,06 Nov 2019
Sales and Application Engineer,HR Advance,"Sandton, Gauteng",https://www.careerjunction.co.za/jobs/view/2342039/sales-and-application-engineer-in-sandton-gauteng,Permanent Intermediate position,Market Related commission only,06 Nov 2019
Sharepoint Developer,HR Advance,"JHB - Western Suburbs, Gauteng",https://www.careerjunction.co.za/jobs/view/2341919/sharepoint-developer-in-jhb-western-suburbs-gauteng,Permanent Intermediate position,"R500,000 - R600,000 pa basic salary",05 Nov 2019
Analyst Programmer,Fempower Personnel,"Bellville, Western Cape",https://www.careerjunction.co.za/jobs/view/2341773/analyst-programmer-in-bellville-western-cape,Permanent Specialist position,Undisclosed cost to company,05 Nov 2019
Software Developer,Abantu Staffing Solutions,"East London, Eastern Cape",https://www.careerjunction.co.za/jobs/view/2341737/software-developer-in-east-london-eastern-cape-at-abantu-staffing-solutions,Permanent Intermediate position,Market Related cost to company,05 Nov 2019
Android Developer,Tumaini,"Pretoria CBD, Gauteng",https://www.careerjunction.co.za/jobs/view/2341696/android-developer-in-pretoria-cbd-gauteng,Permanent Specialist position,Undisclosed cost to company,05 Nov 2019
C# Winforms Developer,Nigel Frank International,"Cape Town, Western Cape",https://www.careerjunction.co.za/jobs/view/2341665/c%23-winforms-developer-in-cape-town-western-cape-at-nigel-frank-international,Permanent Intermediate position,Market Related basic salary Neg,04 Nov 2019
C#.NET Developer,wePlace,"JHB - Central, Gauteng",https://www.careerjunction.co.za/jobs/view/2341586/c%23.net-developer-in-jhb-central-gauteng,Permanent Intermediate position,"R480,000 - R1,200,000 pa cost to company",04 Nov 2019
Integration Business Analyst He CT,Progressive IT Resourcing,"Bellville, Western Cape",https://www.careerjunction.co.za/jobs/view/2341560/integration-business-analyst-he-ct-in-bellville-western-cape-at-progressive-it-resourcing,Permanent Senior EE position,Market Related cost to company,04 Nov 2019
Backend Developer Engineer,Datafin Recruitment,"Pretoria, Gauteng",https://www.careerjunction.co.za/jobs/view/2341547/backend-developer-engineer-in-pretoria-gauteng-at-datafin-recruitment,Permanent Intermediate position,"R1 - R50,000 pm basic salary",04 Nov 2019
BPO Sales Tech Lead,Recru-it,"JHB - Central, Gauteng",https://www.careerjunction.co.za/jobs/view/2341499/bpo-sales-tech-lead-in-jhb-central-gauteng,Permanent Senior EE position,Market Related cost to company,04 Nov 2019
Senior C# Developer Reporting Exel BI,Hi-Tech Recruitment,"JHB - Northern Suburbs, Gauteng",https://www.careerjunction.co.za/jobs/view/2341488/senior-c%23-developer-reporting-exel-bi-in-jhb-northern-suburbs-gauteng,Permanent Senior position,"R420,000 - R720,000 pa cost to company incl benefits",04 Nov 2019
Full Stack Developer,Saongroup,"Observatory, Western Cape",https://www.careerjunction.co.za/jobs/view/2320662/full-stack-developer-in-observatory-western-cape-at-saongroup,Permanent Senior position,Undisclosed cost to company,08 Nov 2019
Server and Network Systems Engineer,Recru-it,"Tshwane (Pretoria), Gauteng",https://www.careerjunction.co.za/jobs/view/2342519/server-and-network-systems-engineer-in-tshwane-pretoria-gauteng,Contract Senior position,Market Related basic salary,08 Nov 2019
IT Risk & Security Specialist,Adcorp,"Cape Town, Western Cape",https://www.careerjunction.co.za/jobs/view/2342303/it-risk-security-specialist-in-cape-town-western-cape-at-adcorp,Permanent Senior position,Market Related cost to company Neg,07 Nov 2019
